event_date,actor1,assoc_actor_1,actor2,assoc_actor_2,fatalities,interaction,admin1,admin2,latitude,longitude,notes,fatality_points,fatality_points_2,notes_wrapped,year,latitude_jitter,longitude_jitter
2016-08-30,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Salfit,32.131,35.1396,"Tuesday 30th of August 2016, An elderly Palestinian sustained serious to moderate injuries after an Israeli settler unleashed his dogs on him.",2.0,0.5,"Tuesday 30th of August 2016, An elderly<br>Palestinian sustained serious to<br>moderate injuries after an Israeli<br>settler unleashed his dogs on him.",2016,32.13601507241975,35.13474493445323
2016-09-01,Rioters (Palestine),N/A,Military Forces of Israel (2009-2021),Settlers (Israel),0.0,Rioters-External/Other forces,West Bank,Nablus,32.2138,35.2867,"Thursday 1st of Sep 2016, a convoy of buses packed with hundreds of settlers and escorted by Israeli soldiers forced their way into Joseph's Tomb, located in a Palestinian-controlled area, where they performed religious rituals. Palestinians threw rocks at the buses and the soldiers to protest the arrival of the settlers in Nablus. Neither injuries nor fatalities were reported.",2.0,0.5,"Thursday 1st of Sep 2016, a convoy of<br>buses packed with hundreds of settlers<br>and escorted by Israeli soldiers forced<br>their way into Joseph's Tomb, located in<br>a Palestinian-controlled area, where<br>they performed religious rituals.<br>Palestinians threw rocks at the buses<br>and the soldiers to protest the arrival<br>of the settlers in Nablus. Neither<br>injuries nor fatalities were reported.",2016,32.206599759237704,35.282493695390876
2016-09-08,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Bethlehem,31.7049,35.2038,"Thursday 8th of Sep 2016, it was reported that Israeli settlers deliberately ran over and injured a Palestinian farmer on Route 60 in Bethlehem district.",2.0,0.5,"Thursday 8th of Sep 2016, it was<br>reported that Israeli settlers<br>deliberately ran over and injured a<br>Palestinian farmer on Route 60 in<br>Bethlehem district.",2016,31.701794409910683,35.204970641441484
2016-09-10,Settlers (Israel),N/A,Civilians (Palestine),Women (Palestine),1.0,Political militia-Civilians,West Bank,Bethlehem,31.6941,35.1669,"Saturday 10th of Sep 2016, a Palestinian girl was killed after being run over by Israeli settler in the village of al-Khader south of Bethlehem.",3.0,1.5,"Saturday 10th of Sep 2016, a Palestinian<br>girl was killed after being run over by<br>Israeli settler in the village of al-<br>Khader south of Bethlehem.",2016,31.695831248912178,35.16775376795233
2016-09-19,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Nablus,32.1522,35.2567,"On 19 September 2016, Palestinian rioters attacked a bus windshield with stones in Huwwarah (Nablus, West Bank).",2.0,0.5,"On 19 September 2016, Palestinian<br>rioters attacked a bus windshield with<br>stones in Huwwarah (Nablus, West Bank).",2016,32.15771631240257,35.25929378650616
2016-09-26,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1845,35.2502,"On 26 September 2016, Israeli settlers burned down a Palestinian house under construction in Burin village.",2.0,0.5,"On 26 September 2016, Israeli settlers<br>burned down a Palestinian house under<br>construction in Burin village.",2016,32.17099804594979,35.2499170543629
2016-09-26,Rioters (Palestine),N/A,Settlers (Israel),N/A,0.0,Political militia-Rioters,West Bank,Qalqilya,32.1834,35.0907,"Monday 26th of Sep 2016, an Israeli settler opened fire at a group of Palestinians who were throwing rocks at him near the Israeli settlement of Karnei Shomron located just south of the Palestinian village of Kafr Laqif.",2.0,0.5,"Monday 26th of Sep 2016, an Israeli<br>settler opened fire at a group of<br>Palestinians who were throwing rocks at<br>him near the Israeli settlement of<br>Karnei Shomron located just south of the<br>Palestinian village of Kafr Laqif.",2016,32.192404001007674,35.08280469126972
2016-09-27,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Nablus,32.0701,35.2403,"Tuesday 27th of Sep 2016, an Israeli settler was injured after Palestinian youths threw Molotov cocktails at their vehicle near the village of al-Lubban al-Sharqiya in the central occupied West Bank district of Ramallah.",2.0,0.5,"Tuesday 27th of Sep 2016, an Israeli<br>settler was injured after Palestinian<br>youths threw Molotov cocktails at their<br>vehicle near the village of al-Lubban<br>al-Sharqiya in the central occupied West<br>Bank district of Ramallah.",2016,32.06535472242635,35.23217465940017
2016-10-06,Rioters (Israel),Settlers (Israel),Rioters (Palestine),N/A,0.0,Rioters-Rioters,West Bank,Nablus,32.2138,35.2867,"On 6 October 2016, clashes erupted between Palestinians and settlers, who stormed 'Joseph's Tomb' (An Nabi Yusuf) east of the West Bank city of Nablus.",2.0,0.5,"On 6 October 2016, clashes erupted<br>between Palestinians and settlers, who<br>stormed 'Joseph's Tomb' (An Nabi Yusuf)<br>east of the West Bank city of Nablus.",2016,32.21563602111206,35.28520081917106
2016-10-10,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.0709,35.294,"On Monday October 10, some Palestinians harvesting olives near the village of Qaryout, south of Nablus were attacked by dozens of settlers who smashed the windshields of their vehicles.",2.0,0.5,"On Monday October 10, some Palestinians<br>harvesting olives near the village of<br>Qaryout, south of Nablus were attacked<br>by dozens of settlers who smashed the<br>windshields of their vehicles.",2016,32.06862426206457,35.287583113821235
2016-10-16,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.2211,35.2544,"On Sunday October 16, some Palestinians harvesting olives near Nablus were attacked with stones by dozens of settlers. No injuries were reported.",2.0,0.5,"On Sunday October 16, some Palestinians<br>harvesting olives near Nablus were<br>attacked with stones by dozens of<br>settlers. No injuries were reported.",2016,32.22428154645777,35.26028637579528
2016-10-16,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Tubas,32.3646,35.5036,"Land seizure: On 16 October 2016, Israeli settlers established the Mehula West (Shirat HaAshavim) outpost (Tubas, West Bank) on Palestinian-owned land.",2.0,0.5,"Land seizure: On 16 October 2016,<br>Israeli settlers established the Mehula<br>West (Shirat HaAshavim) outpost (Tubas,<br>West Bank) on Palestinian-owned land.",2016,32.35666561548606,35.50305647033078
2016-10-22,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Nablus,32.2173,35.3213,"Property destruction: On 22 October 2016, Israeli settlers bulldozed private Palestinian lands in Dayr al Hatab, to expand an Israeli settlement.",2.0,0.5,"Property destruction: On 22 October<br>2016, Israeli settlers bulldozed private<br>Palestinian lands in Dayr al Hatab, to<br>expand an Israeli settlement.",2016,32.21775592664029,35.324602715573434
2016-10-25,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.5283,35.1189,"Tuesday 25th of October 2016, an Israeli settler in a car ran over a Palestinian family of three members in the occupied West Bank at the entrance of the Qiryat Arba, leaving them injured. This was believed to be an intentional attack.",2.0,0.5,"Tuesday 25th of October 2016, an Israeli<br>settler in a car ran over a Palestinian<br>family of three members in the occupied<br>West Bank at the entrance of the Qiryat<br>Arba, leaving them injured. This was<br>believed to be an intentional attack.",2016,31.528772801829334,35.10976768373639
2016-10-30,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Bethlehem,31.6692,35.2373,"On 30 October 2016, rioters engaged in stones throwing in Gush Etzion, injuring a 5-year-old Israeli boy (Bethlehem, West Bank). The boy was taken to Hadassah hospital for treatment.",2.0,0.5,"On 30 October 2016, rioters engaged in<br>stones throwing in Gush Etzion, injuring<br>a 5-year-old Israeli boy (Bethlehem,<br>West Bank). The boy was taken to<br>Hadassah hospital for treatment.",2016,31.67275317906296,35.234370099925044
2016-11-01,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Al Quds,31.7767,35.2342,"On 1 November 2016, a Palestinian civilian was run over by an Israeli settler in an alleged attack in the Bab al-Amud area of the Old City, Al Quds, West Bank. The victim was critically injured in the attack.",2.0,0.5,"On 1 November 2016, a Palestinian<br>civilian was run over by an Israeli<br>settler in an alleged attack in the Bab<br>al-Amud area of the Old City, Al Quds,<br>West Bank. The victim was critically<br>injured in the attack.",2016,31.779476584355976,35.22951269562931
2016-11-05,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Ramallah and Al Bireh,31.9385,35.1214,"Saturday 5th of Nov 2016, three Palestinian farmers were wounded, after being attacked by Israeli settlers while they were picking olives on their land in the village of al-Janiya in the central occupied West Bank district of Ramallah.",2.0,0.5,"Saturday 5th of Nov 2016, three<br>Palestinian farmers were wounded, after<br>being attacked by Israeli settlers while<br>they were picking olives on their land<br>in the village of al-Janiya in the<br>central occupied West Bank district of<br>Ramallah.",2016,31.940701809427438,35.117520631942355
2016-11-06,Unidentified Armed Group (Palestine),N/A,Police Forces of Israel (2009-2021),Settlers (Israel),1.0,Political militia-External/Other forces,West Bank,Al Quds,31.7929,35.2317,"On 6 November 2016, a Palestinian man opened fire at a group of Israeli settlers in Al Quds - Shaykh Jarrah neighborhood in Jerusalem injuring five of them. A police officer was also injured. Israeli police opened fire at the perpetrator killing him instantly.",3.0,1.5,"On 6 November 2016, a Palestinian man<br>opened fire at a group of Israeli<br>settlers in Al Quds - Shaykh Jarrah<br>neighborhood in Jerusalem injuring five<br>of them. A police officer was also<br>injured. Israeli police opened fire at<br>the perpetrator killing him instantly.",2016,31.784466848315052,35.23144698330402
2016-11-08,Rioters (Palestine),N/A,Military Forces of Israel (2009-2021),Settlers (Israel),0.0,Rioters-External/Other forces,West Bank,Nablus,32.2138,35.2867,"On 8 November 2016, Palestinian rioters clashed with Israeli military forces, who were protecting Israeli settlers while they entered An Nabi Yusuf tomb to pray. Israeli soldiers fired tear gas and rubber bullets to disperse the rioters.",2.0,0.5,"On 8 November 2016, Palestinian rioters<br>clashed with Israeli military forces,<br>who were protecting Israeli settlers<br>while they entered An Nabi Yusuf tomb to<br>pray. Israeli soldiers fired tear gas<br>and rubber bullets to disperse the<br>rioters.",2016,32.21013544297585,35.27901137230765
2016-11-22,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,32.0333,35.2655,"Around 22 November 2016 (as reported), Palestinian rioters attacked Israeli vehicles with stones on Road 60 near Sinjil (Ramallah, West Bank). Some of the vehicles were partially damaged. One injury was reported.",2.0,0.5,"Around 22 November 2016 (as reported),<br>Palestinian rioters attacked Israeli<br>vehicles with stones on Road 60 near<br>Sinjil (Ramallah, West Bank). Some of<br>the vehicles were partially damaged. One<br>injury was reported.",2016,32.02772390388008,35.27060623344696
2016-11-22,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Hebron,31.4459,35.0944,"On 22 November 2016, Israeli settlers set fire to a Palestinian-owned home in Masafer Yuta (Hebron, West Bank) and causing financial damages to the house. Neither Injuries nor fatalities were reported. No reports of whether civilians were occupying the house at the time.",2.0,0.5,"On 22 November 2016, Israeli settlers<br>set fire to a Palestinian-owned home in<br>Masafer Yuta (Hebron, West Bank) and<br>causing financial damages to the house.<br>Neither Injuries nor fatalities were<br>reported. No reports of whether<br>civilians were occupying the house at<br>the time.",2016,31.448691301668447,35.09488349240414
2016-11-30,Rioters (Israel),Settlers (Israel),Police Forces of Israel (2009-2021),N/A,0.0,Rioters-External/Other forces,West Bank,Ramallah and Al Bireh,31.9167,35.2333,"Dozens of Israeli settler youths burned tires and blocked Route 60, a major West Bank highway, near Ofra on Nov 30 in demonstration against of the planned razing of an illegal outpost next month. The demonstration and the debris was dispersed and cleared by police.",2.0,0.5,"Dozens of Israeli settler youths burned<br>tires and blocked Route 60, a major West<br>Bank highway, near Ofra on Nov 30 in<br>demonstration against of the planned<br>razing of an illegal outpost next month.<br>The demonstration and the debris was<br>dispersed and cleared by police.",2016,31.92003057219389,35.22717575287578
2016-12-02,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Nablus,32.0854,35.2578,"Friday 2nd of Dec 2016, Israeli settlers assaulted an old Palestinian near the al-Sawiya village south of Nablus. He was taken to hospital afterwards with injuries.",2.0,0.5,"Friday 2nd of Dec 2016, Israeli settlers<br>assaulted an old Palestinian near the<br>al-Sawiya village south of Nablus. He<br>was taken to hospital afterwards with<br>injuries.",2016,32.087048519736655,35.247584905944336
2016-12-05,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Al Quds,31.7684,35.2381,"On 5 December 2016, minor Palestinian rioters attacked an Israeli family in a car with stones in Al Quds - Silwan (Al Quds, West Bank). The family members were returning to their home in the Yemenite settlement when attacked. Israeli police forces summoned the attackers and their parents for investigation.",2.0,0.5,"On 5 December 2016, minor Palestinian<br>rioters attacked an Israeli family in a<br>car with stones in Al Quds - Silwan (Al<br>Quds, West Bank). The family members<br>were returning to their home in the<br>Yemenite settlement when attacked.<br>Israeli police forces summoned the<br>attackers and their parents for<br>investigation.",2016,31.768036410107094,35.24680492769012
